review,score
Cant get into this game it just keeps beating me down. It is beautiful and if it wasn't for my friends I would have asked for a refund.,0.6
"It's pretty bad and not fun. You die all the time, because bosses are unfairly strong and this game has nothing else to offer. If this game Metascore was from 80 to 87 i wouldn't even care, but 96 is just hilarious. Game that has hardly any meaningful story. Elden Ring will never sell over 10 million copies.",0.2
,0.0
,0.1
Good gameplay i loved the experience from the first playtrough. Even with the broken pvp builds i still manage to have good experience. Didnt encounter any major bugs and glitches to ruin something. And overall i loved the gorgeous views and fights.,1.0
"Una obra de arte,el souls de mundo abierto,se merece un 10 y más.llevo mas de 200 horas y todos mis amigos se lo compraron. Un verdadero hito.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
"Este juego es cocaina pura! Su mundo, sus secretos, sus jefes y todo lo que hay que explorar te va a mantener pegado a la consola por HORAS! Es tan misterioso como Bloodborbe pero mas con aires a DS. Es From Software en su Prime. Un GOTY seguro.",1.0
"Beautiful game - Not just for fans of the series but a great starter game as it can be as easy or as hard as you'd like due to the exploration aspect I've put about 144 hours into it and completed I could have went slower or faster but I never felt burnt **** road blocks are in player skill and not due to the game feeling cheap or ""too hard"" so it's amazing once you overcome ..Many times you can pinpoint where you went wrong such as getting too greedy with hits mis timing a dodge, good sense of progression wherever it's levelling up your character, weapons or summons - Story is intriguing albeit hidden within the vast world within item descriptions/item locations etc overall good time 10/10 for me my favourite of the series.",1.0
,0.8999999999999999
I genuinely haven’t been able to put the controller down. I have NEVER played a souls game before and always wanted to start so I jumped on the Elden Ring bandwagon to be my “first.” All I can say is that this has been one of my most beloved experiences in gaming and I genuinely think this is my favorite game of all time. This MY personal opinion and yeah it looks like I’m **** the game off…. But if you play the game and actually beat it… you’ll understand why I am. Absolute 10/10.,1.0
,0.7000000000000001
"Elden Ring è un buon gioco, ma nulla di eclatante come molti vogliono far credere. Non è altro è nulla più di un Dark Souls inserito in un open word. Mi sono goduto molto più Horizon Forbidden West.. che francamente ritengo superiore",0.8
Hands down the best game ive ever played - im 50 and have been gaming since my teens. I see people saying performance issues?? get a better PC and it's as smooth as butter on the PS5. All the negatives are from people who have only played a small portion of the game. 11/10 from me.,1.0
"Boring combat. Button mashing and dodge roll to avoid taking hits. Thread bare story, and what there is, is so badly voice acted as to be unbearable. 10 hours in and I’m taking it to a store to trade in and get some cash back while I still can.",0.2
How is it possible that there is NO ENGLISH available for a country like Hong Kong where the official language is in both English and Chinese. I felt like I got cheated as I paid for the game and PS was not able to give me a refund….,0.0
I’m a fan of the Souls games but this does nothing for me. I gave up and uninstalled the game after 50 hours. Dark Souls Valhalla Modern Warfare 2022 just isn’t for me I’m afraid. If the next From Software game is go in nuff to be like this then I’m out. I’ve got my other From Software titles in my collection which pretty much do the same thing.,0.2
